Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num CD21+: AID+: CD4+,Num CD21+: AID+: Ki67+: CD4+,Area µm^2,Perimeter µm,Num AID+,Num AID+: CD20+,Num AID+: CD20+: CD4+,Num AID+: CD4+,Num AID+: Ki67+,Num AID+: Ki67+: CD20+,Num AID+: Ki67+: CD20+: CD4+,Num CD20+,Num CD20+: CD4+,Num CD21+,Num CD21+: AID+,Num CD21+: AID+: CD20+,Num CD21+: AID+: CD20+: CD4+,Num CD21+: AID+: Ki67+,Num CD21+: AID+: Ki67+: CD20+,Num CD21+: CD20+,Num CD21+: CD20+: CD4+,Num CD21+: CD4+,Num CD21+: Ki67+,Num CD21+: Ki67+: CD20+,Num CD21+: Ki67+: CD4+,Num CD4+,Num Ki67+,Num Ki67+: CD20+,Num Ki67+: CD20+: CD4+,Num Ki67+: CD4+,Num PNAd+: CD4+,Num AID+: Ki67+: CD4+,Num CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+,Num PNAd+: AID+: CD20+: CD4+,Num PNAd+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD4+,Num PNAd+: AID+: CD4+,Num PNAd+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: AID+: Ki67+: CD4+,Num CD21+: Ki67+: CD20+: CD4+,Num PNAd+: Ki67+: CD20+
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ebe432c2-fc5c-4a0a-bc45-3605df2b957c,Annotation,,LA,Root object (Image),Geometry,14249.4,11268,190,0,0,14823.1,1858.5,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,,98,0,0,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,b0ee4277-0246-49ba-ae8c-c0259bc35d81,Annotation,,LA,Root object (Image),Geometry,4454.1,11285.4,214,0,0,16983.4,1556.7,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,077b3190-78b0-4bba-8298-f0082b1fca90,Annotation,,CD21+,Root object (Image),Geometry,14308.2,11371.5,229,2,0,19569.6,1556.7,0,0,0,0,0,0,0,41,0,18,52,31,0,0,0,19,0,2,0,0,,8,2,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,2b98b1f6-c237-460f-afa9-809bb6071042,Annotation,,LA,Root object (Image),Geometry,14356.5,11415,298,0,0,24521.1,2589.1,1,0,0,0,0,0,0,72,6,0,0,0,0,0,0,0,0,0,0,0,,82,1,1,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,27c5834d-be57-4e40-8a35-695e73847d4d,Annotation,,LA,Root object (Image),Polygon,15813.3,11554.3,49,0,0,3784.6,548,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,34,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,7356e9c1-a364-428b-9c07-b0612267e6e0,Annotation,,CD21+,Root object (Image),Geometry,16881.1,11647.4,120,1,0,10344.6,794.21,0,0,0,0,0,0,0,19,1,5,27,32,0,0,0,12,1,2,0,1,,5,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,f64b18b0-7116-4187-87bc-4f9f68a61e2b,Annotation,,LA,Root object (Image),Geometry,16864.5,11656.3,645,0,0,53284.2,3701,0,0,0,0,0,0,0,289,18,0,0,0,0,0,0,0,0,0,0,0,,103,4,3,0,4,,0,0,2,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,40bc457d-47c7-43b2-8ff9-b45c4d03db1f,Annotation,,LA,Root object (Image),Geometry,13449.7,11744.7,31,0,0,2586.2,397.1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,12,0,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ee21e97c-952a-45ad-b1ff-33e9558768a5,Annotation,,LA,Root object (Image),Geometry,10741.4,11796.9,102,0,0,9020,770.38,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,,40,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,f5a72242-529d-45bd-978d-429bd5ce907a,Annotation,,CD21+,Root object (Image),Geometry,9048.7,11815.3,56,0,0,4967.3,405.05,0,0,0,0,0,0,0,7,1,0,5,33,0,0,0,4,0,2,0,0,,1,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,64224b9c-31aa-439c-9b16-2204b3f39e7d,Annotation,,LA,Root object (Image),Geometry,9050.7,11815.9,270,0,0,25262.3,2064.9,0,0,0,0,0,0,0,118,6,0,0,0,0,0,0,0,0,0,0,0,,35,2,1,2,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,c5c8f7aa-cdb3-4032-9a24-99945d978ad3,Annotation,,LA,Root object (Image),Geometry,5136.6,11840.1,418,0,0,33462.3,2581.2,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,1,0,0,0,0,,4,0,6,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,10a2f95f-8a03-4686-b777-55a18c8c71ba,Annotation,,LA,Root object (Image),Polygon,15037.3,11847.3,55,0,0,4920,381.22,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,,33,0,0,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,39e80852-e753-43be-871f-e98fbad523f0,Annotation,,LA,Root object (Image),Geometry,14319.3,11870.9,198,0,0,14870.4,1636.1,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,,18,2,3,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,7f43d522-bb02-4673-a690-d5b9aae53c43,Annotation,,LA,Root object (Image),Geometry,13979.9,11928.1,404,0,0,34077.3,2851.2,0,0,0,0,0,0,0,88,26,0,0,0,0,0,0,1,0,0,0,0,,206,3,1,0,4,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,925ff86b-1d10-4eb5-8a14-9a33ed492215,Annotation,,LA,Root object (Image),Geometry,13480.2,11930,542,0,0,48474.6,3446.9,0,0,0,0,0,0,0,284,17,0,0,0,0,0,0,0,0,0,0,0,,77,1,1,0,3,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,663a767e-ae21-4562-8f43-0977c3775536,Annotation,,CD21+,Root object (Image),Geometry,4996,11936.8,310,0,0,35433.4,1501.1,0,2,0,0,0,5,0,52,0,20,40,89,0,0,26,32,0,0,0,0,,0,1,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,cf24c4a2-8408-43d5-8200-e1d9be4facac,Annotation,,LA,Root object (Image),Geometry,4896.5,11989.5,327,0,0,28400.4,2335,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,aba02f56-5c7c-4e31-baac-57bd369c7c6d,Annotation,,CD21+,Root object (Image),Geometry,13420.3,12010.4,199,13,3,19143.8,937.17,0,0,0,0,1,1,0,25,1,4,29,64,7,2,9,20,0,2,0,0,,7,0,1,0,0,,1,1,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,3be7585e-5925-4844-b0f6-f51d6215c0fb,Annotation,,LA,Root object (Image),Polygon,10092.9,12022.3,41,0,0,3910.8,627.43,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,,9,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,8dd65669-a721-4d70-a5d0-4a573d90265f,Annotation,,LA,Root object (Image),Polygon,14911.2,12056.3,29,0,0,2270.8,317.68,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,79b8c779-feb2-448a-af9b-39e81c4699b0,Annotation,,CD21+,Root object (Image),Geometry,14241.6,12065.6,1190,29,0,125601.8,2668.5,23,23,1,6,148,22,0,52,1,25,263,106,3,246,32,21,0,2,1,0,,47,18,2,0,4,,3,1,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,14f7a00c-de34-4457-bd95-c5adb81b26e6,Annotation,,LA,Root object (Image),Geometry,14053.4,12203,210,0,0,17156.9,1882.3,0,0,0,0,0,0,0,42,9,0,0,0,0,0,0,0,0,0,0,0,,77,3,1,0,6,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,6cbeda05-d1a9-4e34-9615-b62e6f88071a,Annotation,,CD21+,Root object (Image),Geometry,8808.9,12241.5,173,1,0,16683.8,1056.3,0,0,0,0,0,0,0,27,0,13,31,57,1,0,0,23,1,0,0,1,,7,1,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,707bff0e-ff53-4513-b4f5-190c5ec05d9f,Annotation,,LA,Root object (Image),Geometry,8795,12243.6,388,0,0,36663.4,3256.3,0,0,0,0,0,0,0,118,9,0,0,0,0,0,0,2,0,0,0,0,,102,5,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ed17332d-1f70-4d2a-831f-e17657ee2bed,Annotation,,CD21+,Root object (Image),Polygon,14397.4,12499,26,0,0,2144.6,214.44,0,0,0,0,0,0,0,1,0,2,4,8,0,0,0,0,0,0,0,0,,3,1,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,b7c0d7bf-8c3f-49b9-a008-8e5d6cbee788,Annotation,,LA,Root object (Image),Geometry,14408.1,12499.4,171,0,0,13466.9,1628.1,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,,72,2,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,6be3c175-32c0-477c-988b-4157523d9552,Annotation,,LA,Root object (Image),Polygon,14345.7,12604.6,51,0,0,3516.5,627.43,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,35,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,b3be8d47-3f64-4cf6-81a0-fc930a2345ca,Annotation,,LA,Root object (Image),Polygon,16841.1,12671.6,37,0,0,2633.5,301.8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,edd2abe4-0700-4046-9603-bb97a9cb3fa9,Annotation,,LA,Root object (Image),Geometry,19297.5,12750.9,233,0,0,19869.2,1429.6,0,0,0,0,0,0,0,105,6,0,0,0,0,0,0,1,0,0,0,0,,25,0,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ccb7b1cc-dd1a-44f2-8605-15dca2633843,Annotation,,LA,Root object (Image),Polygon,14380.4,12810.9,18,0,0,1718.8,262.09,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,3e8e6ed4-f642-4325-9b3f-ed60aaf4f36f,Annotation,,LA,Root object (Image),Geometry,8886.1,13003.2,171,0,0,15122.7,1564.6,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,,52,0,2,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,00ebd25a-525d-482d-b7ef-5716a55c925b,Annotation,,LA,Root object (Image),Polygon,14072.3,13017,95,0,0,7790,579.77,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,,67,0,0,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,2385ae36-08ed-4e11-993e-5b66bc5d3318,Annotation,,CD21+,Root object (Image),Geometry,8895.7,13030.2,71,3,0,6638.8,428.87,0,0,0,0,0,0,0,9,0,6,9,19,1,0,0,14,0,1,0,0,,2,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,b1f35a7a-7f39-48e2-8d96-8f49201de005,Annotation,,LA,Root object (Image),Geometry,11063.8,13176.7,142,1,0,12378.8,1310.4,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,,22,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,a3e7f7db-3769-4eb4-a7fa-89f8bd622ae8,Annotation,,CD21+,Root object (Image),Geometry,11268.6,13252,1061,22,4,109075.7,2446.2,22,4,0,9,139,21,0,20,0,32,244,40,2,230,27,7,0,2,0,0,,53,9,1,0,4,,1,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,3410c091-2d6a-4b30-a9f9-830d03669b57,Annotation,,LA,Root object (Image),Geometry,12399,13303.6,176,0,0,15485.4,1088.1,0,0,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,0,0,0,,37,0,3,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,3b23c78b-ed55-4bf4-84f4-048e2e1e4cb5,Annotation,,LA,Root object (Image),Geometry,6317.9,13308.8,61,0,0,5503.5,1032.5,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,2,0,0,,0,0,0,,,,,,,,,,0,1
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ffe3c54a-55ce-4bd5-86e6-527b053d6ae8,Annotation,,LA,Root object (Image),Polygon,8046.1,13313.3,20,0,0,1529.6,222.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,78e8089c-837d-41b1-afef-7c05e687ebb9,Annotation,,LA,Root object (Image),Geometry,11561.5,13334.9,40,0,0,3658.5,635.37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,15,2,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,441b1195-4812-4fad-9d99-604901f94871,Annotation,,LA,Root object (Image),Polygon,16642.1,13347.2,53,0,0,3879.2,690.96,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,1186674e-cb2b-4d0e-9f63-345a74da8803,Annotation,,LA,Root object (Image),Geometry,16881,13403.9,189,0,0,14823.1,1334.3,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,,39,5,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,3cdb6585-883d-4c96-af9c-08eb61db3c4b,Annotation,,LA,Root object (Image),Geometry,11448.8,13414.8,157,0,0,15816.5,2080.8,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,,49,3,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,81245146-40a5-42f4-91b4-edf967ad118f,Annotation,,CD21+,Root object (Image),Polygon,16451.8,13417.4,51,0,0,5140.8,365.34,0,1,0,0,1,1,0,10,0,1,4,15,0,2,5,6,0,0,0,0,,1,1,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,4de956f8-3ac3-4b2b-8c16-0ebf815083b8,Annotation,,LA,Root object (Image),Geometry,16975,13433.8,30,0,0,2081.5,381.22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,275452b7-7519-46b3-9457-7693f7d1ff22,Annotation,,LA,Root object (Image),Geometry,11208.3,13435.5,172,0,0,15075.4,1532.8,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,,54,2,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,caee9973-2e9f-4deb-afa5-3c85eb08ddf7,Annotation,,LA,Root object (Image),Geometry,8084.2,13456.7,46,0,0,3674.2,778.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,1,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,50b7e47c-518c-4229-a0de-bfb01d4025c8,Annotation,,LA,Root object (Image),Geometry,16300.6,13586.1,1386,0,0,114689.5,9038.1,0,3,1,0,0,2,0,544,22,0,0,0,0,0,0,0,0,0,0,0,,179,14,9,3,11,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,68f6929b-c236-4245-a906-895214008aaa,Annotation,,LA,Root object (Image),Polygon,10168.1,13662.4,23,0,0,1813.5,341.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,a027d80a-f72b-4c94-9490-0f586e15f086,Annotation,,CD21+,Root object (Image),Geometry,16276.1,13687.2,187,0,0,15942.7,1119.8,2,36,1,0,8,67,0,9,1,0,1,10,0,1,24,0,0,0,0,1,,0,3,18,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ec1f112f-3ef0-4acc-ae3e-a02a65b6591a,Annotation,,LA,Root object (Image),Polygon,10371.7,13725,29,0,0,2570.4,436.82,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,16,1,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,8cefcf78-1d22-4f9c-a7fc-46bb66279753,Annotation,,LA,Root object (Image),Geometry,10016.3,13741.6,47,0,0,3548.1,667.14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,29,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,5b211c99-e698-4077-a62b-ab66ee54d632,Annotation,,LA,Root object (Image),Geometry,10613.3,13752.9,775,0,0,73106.1,5766,0,0,0,0,0,0,0,143,9,0,0,0,0,0,0,0,0,0,0,0,,122,3,0,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,07f4c0db-99a4-4658-a517-f3cd6186dabc,Annotation,,LA,Root object (Image),Geometry,12558.1,13776.8,396,0,0,31806.5,2748,0,0,0,0,0,0,0,148,13,0,0,0,0,0,0,0,0,0,0,0,,116,1,2,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,cadb6921-54df-41bd-b840-ca39e4f0cfd4,Annotation,,CD21+,Root object (Image),Polygon,7053.9,13784,66,0,0,5724.2,524.18,0,0,0,0,0,0,0,10,1,0,4,38,3,0,1,4,1,0,0,0,,0,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,44687b94-d58b-4685-8b92-7318976f83e5,Annotation,,LA,Root object (Image),Polygon,12401.3,13784.6,25,0,0,1703.1,214.44,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,13,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,0a1402e5-9d23-4427-b3dc-4777f405fd9e,Annotation,,LA,Root object (Image),Geometry,7039.5,13785.8,310,0,0,26681.5,2366.7,0,0,0,0,0,0,0,120,18,0,0,0,0,0,0,1,0,0,0,0,,44,3,4,0,3,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,cc5557b5-0060-40fc-811d-e753d856b4c2,Annotation,,CD21+,Root object (Image),Geometry,10715,13828.8,310,9,0,32626.5,1445.5,0,0,0,2,1,0,0,9,0,34,107,5,0,4,0,1,0,8,2,0,,22,2,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,6c5d587a-b752-4a97-8ff8-1233752cacf3,Annotation,,CD21+,Root object (Image),Polygon,12555.4,13831.4,72,6,0,7632.3,444.76,1,0,0,0,2,0,0,6,0,0,15,11,0,16,3,4,0,0,1,0,,2,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,71a54723-6de0-41a5-844e-dabdf8b73fa3,Annotation,,LA,Root object (Image),Polygon,10437.8,13838.3,31,0,0,3011.9,508.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,33f5fe98-a341-4f99-8aba-86e6e2a0f049,Annotation,,LA,Root object (Image),Polygon,7447.2,13867.1,31,0,0,2444.2,571.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,374f155d-880d-4bc3-a42b-201b879075c4,Annotation,,LA,Root object (Image),Geometry,10118.3,13871.5,218,0,0,17582.7,2477.9,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,,119,2,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,f1b4756e-4ff0-4b6e-aef0-9e69da505a05,Annotation,,LA,Root object (Image),Polygon,10179,13978.1,22,0,0,1718.8,301.8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,b70dd211-85f6-48f6-9aa0-eb0cfbd196f6,Annotation,,LA,Root object (Image),Geometry,11316.1,14099.4,54,0,0,4068.5,643.31,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,1,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,9b34d7ec-b3f8-41e2-8e34-1602581812d7,Annotation,,LA,Root object (Image),Polygon,11198.2,14111.9,28,0,0,2428.5,508.29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,8b2a3a71-e3dd-4ec0-8ce9-36025b603dc9,Annotation,,CD21+,Root object (Image),Geometry,11251.7,14250.3,550,0,0,54876.9,1366,4,3,0,0,16,8,0,30,0,28,189,89,0,50,24,19,0,0,2,0,,2,12,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,306f118e-195b-4996-a488-e016efb418dc,Annotation,,LA,Root object (Image),Geometry,11294,14420.9,93,0,0,7458.8,1127.8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,1,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,5b5dee77-94b0-4d28-99a8-534e8374d472,Annotation,,LA,Root object (Image),Polygon,10833.9,14429,32,0,0,2523.1,436.82,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ad6984e2-9510-46b5-a53b-88419bb3849d,Annotation,,LA,Root object (Image),Geometry,9204.3,14493.2,121,0,0,9966.1,1207.2,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,,59,0,0,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,4ed46193-e5a6-4465-9209-3696261ef387,Annotation,,LA,Root object (Image),Polygon,9225.8,14647.8,25,0,0,2081.5,317.68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,19,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,5ffd4f00-da93-4ff5-b61a-1fabcfad6312,Annotation,,LA,Root object (Image),Geometry,10739.6,14682,1040,0,0,90452.2,7394.1,0,0,0,0,0,0,0,197,2,0,0,0,0,0,0,0,0,0,0,0,,97,3,1,0,1,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,67cb1679-78ba-4170-920a-be3ca4b61a33,Annotation,,LA,Root object (Image),Geometry,10402.4,14732.8,28,0,0,1971.2,333.57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,17,1,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,e190c40e-dd4f-4750-9b86-5328c62d5f01,Annotation,,LA,Root object (Image),Polygon,10438,14789.5,27,0,0,2050,381.22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,0,0,0,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,ec3366e9-a566-4406-8aeb-4e6adcf9db4e,Annotation,,LA,Root object (Image),Polygon,10182.1,15405.7,33,0,0,2728.1,492.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,0,0,0,4,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,f4c04a45-6a0c-4e1b-a9ff-3b4e1ea4375e,Annotation,,LA,Root object (Image),Polygon,10018.6,15438.3,46,0,0,5093.5,460.64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,30,1,0,0,2,,0,0,0,,,,,,,,,,0,0
PBC-PR-4715_2A_Scan1.qptiff - resolution #1,d90b53cd-49b3-4bbb-a630-f92c1bca4706,Annotation,,LA,Root object (Image),Geometry,14323.7,15470.5,134,0,0,9177.7,1413.7,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,,66,1,2,0,0,,0,0,0,,,,,,,,,,0,0
